AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019
Current_Assets,62.5,68.7,94.9,108.5,140.0,194.4,119.6,52.4,45.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,72.2,60.2,88.4,104.4,148.2,191.6,121.3,55.9,50.1,60.2,0.8,0.8,0.8,0.8,0.8,0.7,0.7
Diluted_EPS,0.0,0.0,0.0,0.003,-0.014,0.007,0.004,-0.001,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0
Goodwill_Intangibles,21.8,11.4,11.6,11.8,12.0,12.2,12.3,12.5,12.7,13.2,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.7,0.2,0.3,0.4,1.3,3.5,3.4,3.9,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,49.6,88.8,136.5,168.8,250.4,405.4,189.8,98.9,91.0,124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,9677.967,9677.967,9688.082,605.8172,655.7811,655.7811,603.2468,393.7427,9976.549,9264.99,172.075,172.075,166.5408,152.075,152.075,152.075,152.0811
Total_Assets,110.9,93.5,111.7,124.9,155.4,210.7,136.0,69.5,62.2,69.7,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Total_Liabilities,97.9,81.1,102.5,119.1,151.5,197.4,127.2,62.8,55.3,65.7,0.8,0.8,0.8,0.8,0.8,0.7,0.7
