AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5656.7,6179.3,5706.9,5592.9,5711.3,6581.3,6289.2,6367.0,6987.0,6384.0,6449.2
Current_Liabilities,6710.8,7277.2,6587.8,6563.8,6214.2,6735.9,5982.7,9002.8,9682.0,9650.8,7514.3
Diluted_EPS,0.121,0.223,0.125,0.059,0.137,0.52,0.196,0.296,0.175,0.6,0.096
Goodwill_Intangibles,4918.9,5470.3,4931.6,5035.4,5219.4,6700.9,6518.6,7093.2,7029.4,7032.9,6305.0
Inventory,479.8,471.4,443.5,434.1,384.0,396.2,384.2,383.4,359.7,339.4,367.7
LT_Debt,3679.8,3928.8,3523.1,3755.4,3767.1,4889.4,4818.4,5406.2,5212.3,4621.9,6192.2
Revenue,3226.9,3672.0,2819.6,2484.6,3216.5,3738.4,3347.5,3641.6,3586.5,3798.0,3327.3
Shares_Diluted,1521.726,1521.726,1521.726,1521.726,1521.726,1524.057,1413.384,1149.053,1166.599,1149.053,1149.053
Total_Assets,25235.6,26933.6,24635.8,24994.2,25347.5,29776.4,27879.9,29711.7,28025.4,27396.4,26186.4
Total_Liabilities,17673.0,18827.7,16942.7,17117.8,17013.2,19810.1,18160.9,22446.9,21107.5,20672.3,19780.9
