AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1245.9,1321.4,1205.4,1223.3,1200.6,930.8,1121.4,1109.6,1107.7,806.4,779.8,668.6,649.7,671.1,656.6,673.0
Current_Liabilities,547.5,554.6,456.7,444.8,439.5,350.4,158.3,142.2,150.4,199.1,170.4,175.8,178.9,204.2,205.5,192.5
Diluted_EPS,-0.868,0.505,0.107,-0.145,-1.415,0.281,0.37,0.025,-0.418,1.818,-0.6679999999999999,1.575,1.182,1.71,1.401,1.293
Goodwill_Intangibles,97.4,103.5,107.0,109.8,118.9,128.7,45.5,46.2,46.9,47.7,48.4,74.3,75.0,75.7,76.4,76.4
Inventory,468.6,431.5,404.6,413.6,383.2,385.3,152.0,157.5,181.4,194.6,177.6,192.5,231.1,233.9,215.1,196.2
LT_Debt,1037.2,1036.8,1042.4,1042.4,1042.4,846.3,844.3,843.6,841.9,497.9,498.0,376.7,376.6,376.0,370.4,370.2
Revenue,954.2,948.8,806.4,750.6,741.0,324.0,272.0,255.7,275.7,369.3,368.7,374.9,375.3,395.2,389.4,393.1
Shares_Diluted,15.899,16.038,15.851,15.852,15.835,15.987,15.94,15.865,15.780999999999999,16.008,15.862,16.125,16.24,16.372,16.85,16.783
Total_Assets,2461.7,2541.4,2422.4,2437.2,2414.5,2152.8,1864.7,1847.0,1848.4,1553.1,1526.2,1426.3,1422.1,1447.8,1419.3,1426.0
Total_Liabilities,1811.7,1833.2,1729.9,1716.2,1693.8,1417.8,1132.3,1127.7,1129.6,832.0,792.3,674.9,675.8,699.9,678.9,663.5
