AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,69.6,69.7,84.6,146.5,90.3,80.9,89.2,127.2,87.5,69.6,69.3,77.4,93.9,104.9,89.3,81.0,65.1,78.8,76.9
Current_Liabilities,98.2,116.1,111.9,124.0,221.0,63.4,56.0,40.7,44.9,29.3,19.7,38.6,42.6,27.3,27.3,28.8,23.3,23.5,17.2
Diluted_EPS,0.302,-0.215,0.159,-0.246,-0.619,-0.131,-0.27,-0.172,-0.017,-0.07,-0.178,-0.126,1.6269999999999998,0.113,-0.232,-0.085,0.057,0.141,-0.072
Goodwill_Intangibles,4.4,5.0,4.8,5.0,5.1,4.9,4.9,4.9,4.6,4.6,5.1,5.2,5.7,5.9,6.1,6.2,5.7,6.0,
Inventory,1.3,,0.6,,0.7,,0.3,,0.3,,0.2,,,,,,,0.0,0.0
LT_Debt,392.8,388.7,380.9,424.5,225.7,319.4,320.7,335.3,271.8,176.6,174.2,194.7,168.8,213.3,201.5,153.5,120.6,131.3,137.8
Revenue,9.3,16.7,18.7,12.7,12.9,14.3,14.2,7.8,2.8,2.6,2.4,2.0,4.1,5.8,6.8,5.7,4.9,6.7,6.1
Shares_Diluted,12.235,12.82,11.6159,12.8241,14.5382,12.2527,12.6867,12.9313,12.3043,13.4286,12.0882,11.8083,9.5032,11.28,10.7368,10.1571,13.9154,10.6833,10.7
Total_Assets,620.4,642.7,618.4,678.9,594.4,543.8,533.9,529.4,457.6,392.6,378.5,393.7,350.5,386.9,351.2,289.2,247.6,258.5,258.7
Total_Liabilities,517.3,553.7,515.5,579.9,469.6,416.8,404.9,396.0,334.1,268.9,261.7,262.5,230.0,274.7,252.0,193.5,155.6,166.4,167.2
