AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,62.4,65.2,75.2,86.7,102.4,120.7,92.6,102.3,90.8,103.5,125.6,100.4
Current_Liabilities,102.6,108.8,226.1,117.2,120.3,137.7,116.2,122.0,102.7,110.1,117.7,105.3
Diluted_EPS,-0.9,-0.456,-0.917,-1.163,-0.366,-0.159,-1.02,-0.263,-0.612,-1.5219999999999998,-1.381,-0.5379999999999999
Goodwill_Intangibles,75.0,70.1,70.5,72.0,70.0,72.6,84.0,92.0,89.4,90.5,96.5,106.8
Inventory,10.8,11.0,11.3,11.9,11.9,12.8,12.2,12.9,13.4,14.1,14.1,15.1
LT_Debt,106.9,112.7,0.0,119.3,119.2,119.3,119.4,119.4,119.4,119.5,119.5,119.4
Revenue,19.7,14.0,27.3,16.2,22.7,56.4,42.7,53.2,41.8,37.0,74.6,47.2
Shares_Diluted,26.198,15.718,14.323,14.278,14.241,14.23,14.212,14.181,14.097999999999999,14.033,14.01,14.003
Total_Assets,179.3,189.6,193.6,217.9,236.2,259.4,233.2,255.0,242.4,262.7,292.6,264.0
Total_Liabilities,245.3,259.1,266.3,278.9,281.9,299.6,270.0,280.4,263.9,275.8,286.3,238.3
