AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,454.4,452.8,460.5,471.4,402.4,369.4,335.0,304.9,259.0,234.8,274.9,266.9,256.2,254.9,237.7,263.6,273.7,241.4,241.4
Current_Liabilities,262.5,237.6,241.9,288.2,373.2,387.7,510.1,483.5,459.4,436.8,299.7,232.9,175.7,189.7,253.2,206.1,200.7,170.1,163.5
Diluted_EPS,1.488,1.002,2.007,2.049,1.72,1.232,1.26,1.006,0.727,0.451,0.878,0.417,0.6,0.508,0.619,0.386,0.66,0.355,0.583
Goodwill_Intangibles,45.2,45.5,45.8,46.1,46.3,46.6,46.9,47.2,47.4,47.7,48.0,48.3,48.6,48.9,49.1,49.4,49.7,50.0,50.3
Inventory,144.8,146.0,146.4,147.0,145.9,148.5,114.6,103.0,92.4,92.2,81.9,89.8,98.2,97.9,97.1,105.9,106.7,106.3,94.6
LT_Debt,823.9,823.8,823.8,823.7,734.1,734.0,594.6,624.5,624.5,624.4,764.3,724.4,724.3,689.6,590.0,590.1,590.0,590.0,590.0
Revenue,339.1,301.4,383.9,400.0,374.9,333.2,316.3,285.6,261.7,226.8,235.8,192.8,234.7,215.7,228.7,229.2,246.0,221.2,227.7
Shares_Diluted,41.977,41.934,41.974,41.944,41.871,41.887,41.869,41.818,41.7,41.4212,40.914,40.6768,40.4443,40.0476,39.9467,39.9178,39.9032,39.9225,39.9036
Total_Assets,2987.4,2901.7,2897.9,2875.5,2791.7,2754.8,2713.1,2671.6,2618.5,2578.4,2534.5,2389.2,2306.0,2273.6,2180.2,2114.9,2104.5,2052.5,2027.4
Total_Liabilities,1723.6,1684.3,1713.9,1759.0,1744.6,1764.1,1760.7,1756.5,1730.7,1707.4,1682.4,1567.2,1506.0,1492.1,1423.7,1370.6,1364.0,1323.7,1302.1
