AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,11.5,10.6,11.1,9.8,10.0,13.5,12.3,14.6
Current_Liabilities,32.3,29.8,30.2,25.9,26.8,33.0,30.7,24.4
Diluted_EPS,-0.235,-1.442,-3.742,-6.469,-5.003,-46.915,-129.592,-87.827
Goodwill_Intangibles,11.1,11.0,11.3,12.9,12.8,12.9,12.8,13.3
Inventory,2.5,2.4,2.5,2.7,2.7,2.9,3.3,3.7
LT_Debt,0.8,0.9,0.9,0.9,0.8,0.6,0.6,0.6
Revenue,5.4,5.6,7.0,6.4,5.0,6.9,6.2,8.3
Shares_Diluted,5.8644,4.5332,3.1638,1.5993,0.8124,0.1424,0.0913,0.0848
Total_Assets,40.5,37.8,42.8,47.4,52.4,54.8,49.4,53.1
Total_Liabilities,37.5,35.3,35.8,29.5,30.6,36.7,31.4,25.6
