AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,40.3,53.6,57.5,59.3,62.8,63.6,65.0,67.3
Current_Liabilities,7.2,2.5,4.0,2.3,2.0,1.8,1.8,1.8
Diluted_EPS,0.0,-0.02,-0.029,-0.015,-0.009,-0.011,-0.016,-0.008
Goodwill_Intangibles,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Inventory,1.4,1.6,1.6,1.4,1.2,1.1,1.1,1.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.1,1.8,1.7,2.5,2.9,2.8,2.6,2.7
Shares_Diluted,228.591,142.113,142.072,142.038,142.04,141.955,141.915,141.533
Total_Assets,127.6,58.3,62.5,64.4,66.1,67.3,68.7,70.4
Total_Liabilities,9.6,3.3,4.8,3.2,2.9,2.9,3.0,3.0
