AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,3468.4,3503.3,3466.9,3596.7,3629.4,4170.9,7305.8,8156.8,5425.5,3118.8,3180.6,2495.8,3007.1,1788.4,2146.1,1745.7,1819.2,1850.8
Current_Liabilities,783.9,855.5,755.0,822.8,902.6,1899.3,4950.7,3373.9,3460.4,2617.1,2608.0,1806.6,2187.9,1338.2,1684.3,1183.7,1607.0,1566.5
Diluted_EPS,-0.062,-0.081,-0.001,-0.068,-0.167,-0.154,-1.442,-0.266,-0.072,0.024,0.131,-0.151,0.031,-0.04,-0.027,0.166,0.207,0.128
Goodwill_Intangibles,0.6,0.7,0.8,1.2,1.7,35.6,83.4,520.5,594.1,624.9,620.2,437.9,467.5,466.5,476.6,489.0,367.0,337.5
Inventory,39.0,30.2,30.8,22.5,21.8,22.2,26.5,38.7,33.4,34.3,33.0,25.8,21.3,12.5,10.9,7.8,6.4,8.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,265.1,264.1,263.0,262.0,260.9,0.0,0.0,0.0,0.0,0.0
Revenue,269.0,232.7,294.1,224.0,541.2,1020.9,2828.8,1362.7,1119.1,1103.3,910.7,857.7,829.0,913.2,673.4,726.6,586.0,699.8
Shares_Diluted,635.9397,634.8575,634.8672,645.1943,646.3352,644.0243,643.7868,636.1658,606.1253,625.4395,624.9317,597.2938,621.3679,593.8267,591.4862,601.0258,598.9145,601.2747
Total_Assets,4724.4,4756.8,4718.8,4835.1,5082.5,6670.0,10282.1,12112.3,9241.5,6699.8,6569.4,5571.2,5938.7,4726.2,5101.4,3735.1,3427.1,3456.1
Total_Liabilities,879.7,951.6,853.0,934.5,1052.4,2524.6,6084.5,6910.5,4972.5,3996.2,3977.7,3055.5,3344.6,2212.6,2560.8,1251.3,1635.6,1599.4
