AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2423.1,,2521.3,,2729.9,,,2463.6,,,,,2572.8,
Current_Liabilities,1590.7,,1763.3,,1849.8,,,1588.7,,,,,1497.7,
Diluted_EPS,0.434,0.325,0.066,0.88,1.904,,0.849,0.212,0.743,0.182,0.564,0.759,0.736,0.475
Goodwill_Intangibles,265.7,,249.2,,210.3,,,135.2,,,,,65.6,
Inventory,699.8,572.4,738.2,540.6,633.7,566.9,658.1,400.3,342.6,340.3,360.5,462.3,394.5,333.8
LT_Debt,32.3,0.0,16.1,0.0,73.3,0.0,0.0,4.4,0.0,0.0,0.0,0.0,2.4,0.0
Revenue,1057.6,1214.4,1224.1,1789.9,2917.0,765.3,928.3,483.2,822.8,489.8,762.5,652.3,710.1,481.1
Shares_Diluted,40.7891,40.9275,40.8583,40.8583,40.8583,,40.8583,40.8583,40.8583,40.8583,40.8583,40.8583,40.8315,40.799
Total_Assets,3421.0,,3529.8,,3726.2,,,3380.9,,,,,3393.4,
Total_Liabilities,2144.2,,2274.2,,2448.6,,,2138.2,,,,,2077.9,
