AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,164.9,180.0,189.9,124.3,135.6,151.3,162.0,37.4,41.0,44.7,49.6,45.4,35.4,39.6,44.8
Current_Liabilities,17.7,18.8,17.9,12.6,11.5,15.3,11.6,2.2,2.1,1.9,2.5,3.1,2.7,3.3,3.6
Diluted_EPS,-0.567,-0.517,-0.681,-0.871,-0.663,-0.761,-9.157,-0.974,-1.409,-1.5,-1.138,-3.385,-1.4480000000000002,-1.643,-1.7180000000000002
Goodwill_Intangibles,,0.0,0.0,0.0,3.7,3.8,3.9,,,,,,,,0.0
Inventory,3.8,1.9,0.7,0.7,0.2,,,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,5.9,5.2,4.2,3.4,2.3,1.0,0.0,0.1,,0.0,0.2,0.2,,0.0,0.0
Shares_Diluted,26.8626,26.8866,21.2692,20.9705,20.9148,21.0218,9.5104,7.2005,3.1522,3.1448,2.5424,2.5424,2.7060000000000004,2.7060000000000004,2.7060000000000004
Total_Assets,170.7,184.2,194.1,128.6,142.3,157.9,168.8,37.4,41.2,44.9,49.8,45.7,35.7,39.9,45.6
Total_Liabilities,24.7,25.9,25.0,19.9,17.7,21.5,17.8,2.2,2.1,1.9,2.5,3.1,2.7,3.4,3.8
