AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,14.5,11.8,15.4,26.3,35.0,24.7,23.6,37.2,20.8,26.7,15.7,21.6,17.9,10.9,13.3,15.3
Current_Liabilities,19.3,18.0,12.8,12.7,13.5,12.3,11.7,8.3,1.9,3.7,6.7,8.9,5.6,5.7,6.1,5.3
Diluted_EPS,-0.447,-0.056,-0.046,0.023,-0.014,0.022,-0.088,-0.085,-0.076,0.098,-0.053,-0.02,-0.011,0.009000000000000001,-0.013000000000000001,-0.011000000000000001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,0.6,0.5,0.5,0.5,0.5
Inventory,2.6,2.3,1.6,2.9,1.5,3.6,3.2,4.4,4.2,1.1,1.3,1.3,1.0,0.9,0.6,0.6
LT_Debt,1.6,1.5,1.9,2.4,2.9,2.9,3.4,3.4,0.6,0.9,1.0,1.1,1.0,1.1,0.0,0.0
Revenue,3.0,2.1,2.5,4.9,6.0,2.9,0.5,0.6,0.7,0.6,0.7,0.6,0.7,0.2,6.8,3.6
Shares_Diluted,161.7279,154.1916,151.079,150.9083,144.2752,143.9286,137.2016,135.9942,124.8148,122.5891,118.7929,117.6512,111.669,110.4982,107.1617,107.9957
Total_Assets,100.5,161.5,159.9,167.5,163.8,141.1,130.5,139.3,118.1,163.7,145.4,150.1,121.7,109.0,101.8,101.3
Total_Liabilities,24.2,23.0,18.4,21.7,21.7,19.6,20.0,18.5,11.0,16.8,18.7,20.2,15.0,14.1,12.5,11.0
