AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,4833.0,4418.0,4565.0,4707.0,5179.0,5025.0,5517.0,1990.0,1892.0,,,,,
Current_Liabilities,2026.0,1760.0,1760.0,1339.0,1251.0,1094.0,1402.0,834.0,637.0,,,,,
Diluted_EPS,-0.723,-0.478,-0.45,-0.297,-0.305,-0.338,-0.972,-0.135,0.07200000000000001,-0.406,-0.422,-0.479,-0.598,-0.601
Goodwill_Intangibles,3124.0,452.0,377.0,380.0,383.0,386.0,390.0,365.0,380.0,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,346.0,0.0,0.0,0.0,0.0,0.0
Revenue,1608.0,1456.0,1300.0,1275.0,1236.0,1077.0,970.0,879.0,675.0,362.0,298.0,239.0,215.0,133.0
Shares_Diluted,363.961,349.219,344.557,340.169,334.707,325.526,321.0424,317.6565,317.6565,,,,,
Total_Assets,9928.0,6822.0,6809.0,6358.0,6182.0,5902.0,6353.0,2874.0,2694.0,,,,,
Total_Liabilities,2518.0,2170.0,2142.0,1692.0,1563.0,1347.0,1653.0,1441.0,1222.0,,,,,
