AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1470.0,1303.0,1346.0,1372.0,1076.0,976.0,1000.0,1049.0,892.0,579.0,621.0,863.0,1027.0,557.0,1235.0,1312.0,1100.0,932.0,945.0
Current_Liabilities,764.0,534.0,576.0,697.0,517.0,356.0,364.0,444.0,308.0,242.0,232.0,250.0,316.0,437.0,743.0,910.0,754.0,613.0,671.0
Diluted_EPS,-0.408,0.26,-0.395,0.87,-0.355,0.587,0.935,1.962,-6.133,-1.88,-0.453,-2.507,-0.333,-0.52,0.213,0.04,-0.027,-0.113,0.187
Goodwill_Intangibles,3044.0,3038.0,3014.0,3043.0,3072.0,3083.0,3103.0,3130.0,3143.0,3174.0,3170.0,3176.0,3745.0,3784.0,3957.0,3988.0,4002.0,4020.0,4049.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1146.0,1183.0,1126.0,1062.0,1106.0,1143.0,1149.0,1164.0,1173.0,603.0,531.0,740.0,740.0,431.0,306.0,304.0,350.0,267.0,267.0
Revenue,371.0,354.0,459.0,417.0,262.0,241.0,303.0,235.0,123.0,116.0,151.0,59.0,278.0,335.0,428.0,422.0,376.0,346.0,458.0
Shares_Diluted,76.0,77.0,76.0,77.0,76.0,75.0,77.0,78.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,71.0,75.0
Total_Assets,4756.0,4638.0,4647.0,4707.0,4454.0,4376.0,4417.0,4494.0,4358.0,4086.0,4130.0,4393.0,5147.0,4726.0,5531.0,5633.0,5454.0,5224.0,5265.0
Total_Liabilities,4944.0,4780.0,4825.0,4834.0,4683.0,4577.0,4661.0,4805.0,4827.0,3657.0,3673.0,3929.0,4526.0,4406.0,5189.0,5312.0,5134.0,4888.0,4919.0
