AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,109.4,100.7,124.2,171.0,213.4,199.9,53.8,,,,
Current_Liabilities,269.7,241.7,227.1,228.8,234.4,198.8,118.6,,,,
Diluted_EPS,-0.221,-2.261,-0.269,-3.712,-0.254,-1.895,-0.754,-1.114,-0.055,-0.069,-0.045
Goodwill_Intangibles,730.2,751.1,1235.9,1251.8,2124.4,2145.6,5.9,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,108.1,94.4,80.0,80.0,80.0,80.0,59.4,0.0,0.0,0.0,0.0
Revenue,302.1,258.2,248.3,269.5,273.5,177.9,156.5,303.0,124.9,128.8,231.8
Shares_Diluted,41.579,41.5793,41.5789,41.5789,41.5789,41.5789,41.5789,,,,
Total_Assets,867.4,876.6,1383.1,1444.2,2356.6,2364.1,78.5,,,,
Total_Liabilities,870.1,870.7,1305.1,1335.6,2093.7,2090.6,176.6,,,,
