AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,07/01/2022,04/01/2022,12/31/2021,10/01/2021,07/02/2021,04/02/2021,12/31/2020,09/25/2020,06/26/2020,03/27/2020,12/31/2019,09/27/2019,06/28/2019,03/29/2019,12/31/2018,09/28/2018
Current_Assets,699.9,690.4,709.7,707.0,672.9,627.3,556.5,516.6,494.8,464.0,504.4,656.4,478.8,537.7,475.6,454.4,434.8,439.4,407.3
Current_Liabilities,245.8,239.0,202.3,210.2,201.5,204.5,172.8,161.2,147.4,126.9,251.6,268.5,113.7,122.4,127.0,125.0,131.2,139.8,126.6
Diluted_EPS,1.225,1.385,0.96,1.122,0.676,0.947,0.879,0.865,0.813,0.261,0.266,0.282,-0.19,0.845,0.1669999999999999,0.752,0.82,-1.028,0.967
Goodwill_Intangibles,460.7,462.7,463.7,468.4,470.8,475.4,190.0,192.9,191.9,199.6,197.6,75.7,75.8,85.4,85.7,95.8,96.4,97.1,97.9
Inventory,434.5,423.1,420.3,422.4,387.0,361.1,311.7,290.7,272.8,250.8,211.7,209.8,204.7,187.7,192.0,213.3,224.2,214.9,199.9
LT_Debt,419.6,424.8,487.3,496.3,495.0,450.7,96.3,77.2,70.3,57.1,26.9,16.9,17.8,18.7,19.0,20.0,20.4,17.3,18.2
Revenue,442.5,434.6,428.2,445.3,449.0,397.2,388.0,371.0,354.4,339.7,287.2,271.5,277.9,280.2,306.0,297.8,301.4,298.1,297.2
Shares_Diluted,20.887,20.772,20.78,20.723,20.724,20.779,20.657,20.651,20.628,20.627,20.592,20.554,20.384,20.685,20.677,20.666,20.606,20.251,20.648000000000003
Total_Assets,1718.0,1692.0,1702.3,1703.1,1666.9,1607.5,1182.7,1141.5,1098.3,1057.9,1084.8,1041.2,846.1,898.4,839.8,836.8,824.8,800.3,788.4
Total_Liabilities,896.0,892.0,935.6,954.0,935.9,887.0,485.2,459.8,436.9,402.2,473.0,436.3,249.6,252.7,242.0,242.1,257.9,246.4,251.6
