AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,291.5,336.9,419.8,479.4,553.0,224.1,679.2,606.9,413.8,178.1,278.1,234.3,278.1,331.1,465.5,204.9,,
Current_Liabilities,143.2,128.6,157.4,149.6,154.6,145.3,147.4,123.7,150.3,109.5,107.1,99.4,107.1,102.5,136.0,123.0,,
Diluted_EPS,-0.502,-0.46,-0.712,-0.717,-0.717,-0.732,-0.571,-0.278,-2.286,-0.401,-0.552,-0.594,-1.217,-0.652,-1.08,-0.7020000000000001,,
Goodwill_Intangibles,,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.0,0.0,0.0,0.1,0.1,0.1,,
Inventory,11.4,12.2,18.0,16.6,10.9,9.9,11.4,8.1,8.2,7.7,10.0,9.0,10.0,10.3,17.1,12.9,,
LT_Debt,8.7,9.8,10.8,7.5,8.6,8.6,9.3,8.0,9.8,6.8,6.1,7.3,6.1,6.6,8.0,7.0,0.0,0.0
Revenue,66.5,50.5,57.3,47.6,62.0,42.7,40.2,33.0,159.4,33.7,38.5,32.3,49.3,40.1,47.8,37.3,49.9,39.6
Shares_Diluted,109.9459,96.9177,96.9177,96.9177,118.7821,89.6296,89.6296,89.6296,80.3488,80.519,78.4082,78.4082,52.1617,76.3832,76.3832,76.3832,,
Total_Assets,330.2,368.3,451.5,503.7,578.1,642.4,701.9,624.9,436.5,195.6,297.2,253.7,297.2,350.2,488.0,225.1,,
Total_Liabilities,155.5,140.1,169.6,159.1,165.1,155.1,158.1,132.5,161.2,116.8,114.1,107.5,114.1,108.7,143.7,129.9,,
