AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,0.3,1.2,2.0,1.9,2.0,1.8,0.9,0.3
Current_Liabilities,2.4,2.8,2.2,1.9,1.5,3.1,2.3,1.4
Diluted_EPS,-0.005,-0.009,-0.003,-0.01,-0.068,-0.204,-0.011,-0.003
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.4,0.3,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.2,0.3,,0.6,0.5
Shares_Diluted,390.4402,390.5788,387.3004,383.8397,348.1481,46.9662,241.1562,121.2442
Total_Assets,0.3,1.2,4.5,4.5,6.0,5.6,1.1,0.4
Total_Liabilities,2.4,2.8,2.4,1.9,1.5,3.1,2.3,1.4
