AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,65.0,69.6,66.7,63.3,59.8,65.1,62.6,64.2,63.5,64.6,63.0,63.6,64.9,70.8,69.8,67.4,65.9,65.3,64.3
Current_Liabilities,12.5,17.3,16.8,15.5,13.0,16.5,14.9,14.2,10.3,11.7,9.4,10.6,9.8,12.6,13.4,13.3,13.5,11.9,10.5
Diluted_EPS,0.072,0.105,0.108,0.023,-0.087,0.018,0.037,-0.009,-0.037,0.101,0.057,0.065,-0.038,0.098,0.073,0.052,-0.018,-0.528,-0.097
Goodwill_Intangibles,6.9,7.0,6.8,7.2,7.6,7.9,8.2,8.4,3.3,3.3,3.3,3.3,3.3,3.5,3.7,3.9,4.1,4.4,4.6
Inventory,17.6,18.9,16.7,14.2,12.9,13.7,13.0,12.4,9.7,10.0,10.3,11.0,11.1,11.9,13.6,13.1,12.9,12.8,12.7
LT_Debt,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1
Revenue,23.0,25.9,26.0,25.0,22.5,26.0,22.4,21.7,17.7,21.2,18.9,19.8,17.5,22.9,23.6,23.5,20.6,21.2,18.4
Shares_Diluted,18.428,19.474,18.187,18.157,17.972,18.254,17.962,18.241,18.07,18.45,18.311,18.214,18.2072,18.3196,18.181,17.934,17.617,17.309,17.234
Total_Assets,84.9,89.9,86.4,83.9,81.3,87.4,85.6,87.5,84.2,87.5,85.3,85.7,83.1,89.2,87.9,84.2,83.3,81.9,90.1
Total_Liabilities,16.0,20.9,20.3,19.2,16.8,20.5,19.1,18.5,14.6,16.1,13.9,15.0,14.0,15.9,16.4,14.0,14.4,12.3,10.8
