AAII_QTR_DATA,03/04/2023,12/03/2022,09/03/2022,05/28/2022,02/26/2022,11/27/2021,08/28/2021,05/29/2021,02/27/2021,11/28/2020,08/29/2020,05/30/2020,02/29/2020,11/30/2019
Current_Assets,1276.1,1309.9,1331.2,1317.9,1271.1,1214.6,1135.7,906.5,868.5,837.9,757.5,917.1,636.3,666.8
Current_Liabilities,733.2,773.2,773.0,877.4,833.6,857.3,806.8,476.5,499.9,507.5,477.5,470.2,506.1,481.4
Diluted_EPS,0.005,0.211,0.338,0.333,0.165,-0.045,-0.928,0.124,0.696,0.866,1.238,-2.954,0.637,1.3230000000000002
Goodwill_Intangibles,2037.6,2057.3,2031.6,2089.6,2164.6,2174.2,2223.1,708.8,570.2,567.2,570.6,663.6,733.5,516.3
Inventory,539.6,587.1,615.5,587.3,520.8,482.9,446.2,228.6,201.0,191.0,186.5,197.3,200.5,184.4
LT_Debt,1415.1,1434.8,1484.4,1379.2,1384.9,1340.7,1298.4,274.9,274.9,274.9,274.9,539.9,275.0,275.0
Revenue,984.7,1066.9,1078.8,1100.5,1029.5,1026.3,789.7,621.5,590.5,626.3,626.8,475.8,665.7,674.2
Shares_Diluted,76.0662,75.8781,76.267,75.5724,76.5114,75.3047,66.3022,59.9211,59.6026,59.2674,58.9643,58.7718,59.2181,59.402
Total_Assets,4382.8,4448.1,4447.4,4514.0,4517.7,4465.9,4460.5,2076.8,2054.9,2028.5,1917.1,2053.9,1985.8,1878.0
Total_Liabilities,2948.9,3013.8,3072.6,3086.9,3061.8,3029.5,2984.9,1216.3,1204.8,1230.2,1170.7,1410.9,1149.0,1033.4
