AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019
Current_Assets,293.2,294.9,283.8,284.9,307.2,307.1,308.1,31.4,30.5,,,
Current_Liabilities,31.4,28.6,18.6,17.6,33.0,31.2,21.5,42.3,16.9,,,
Diluted_EPS,0.199,0.245,0.164,0.161,0.202,0.183,0.198,0.197,0.383,0.148,0.203,0.292
Goodwill_Intangibles,38.1,37.5,0.3,0.2,0.2,0.2,0.2,0.3,0.3,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,26.6,24.8,11.2,12.0,12.7,16.1,16.6,17.4,15.5,0.0,0.0,0.0
Revenue,22.4,20.7,20.1,18.9,23.2,24.9,24.1,21.0,44.9,16.6,21.0,34.1
Shares_Diluted,59.1667,56.7999,56.8848,56.7401,56.4132,56.7432,54.1992,56.9136,56.9136,,,
Total_Assets,355.4,354.1,306.1,308.5,331.3,337.0,338.0,66.1,60.9,,,
Total_Liabilities,79.3,76.0,30.7,30.6,46.7,48.8,40.0,62.2,35.6,,,
