AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,69.6,69.9,68.4,66.9,62.6,64.7,64.5,62.4,57.1,59.0,59.3,55.2,54.3,55.4,53.9,52.3
Current_Liabilities,14.0,14.1,10.7,12.6,11.2,14.8,14.2,11.5,8.5,10.9,9.2,6.2,7.3,7.6,7.8,7.5
Diluted_EPS,0.138,-0.011,0.135,0.386,0.17,0.06,0.008,0.226,0.07200000000000001,-0.065,0.181,0.312,0.135,-0.019,0.14300000000000002,0.40299999999999997
Goodwill_Intangibles,0.5,0.5,0.5,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,29.0,28.3,21.5,20.6,31.3,25.0,19.2,10.3,18.1,22.6,14.1,13.1,20.5,21.1,12.1,8.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,33.4,30.9,36.8,45.7,29.9,23.8,20.7,27.1,18.7,14.4,25.4,30.6,22.5,14.5,18.7,33.5
Shares_Diluted,12.5024,12.325,12.414,11.5125,11.3547,11.3255,11.3326,11.33,11.3302,11.325,11.4507,11.5071,11.4724,11.3227,11.3932,11.3803
Total_Assets,86.3,85.3,82.6,76.8,71.5,73.2,72.4,70.2,65.4,67.5,67.1,62.7,60.6,59.3,60.2,58.9
Total_Liabilities,15.7,16.0,12.8,14.8,13.7,16.9,16.1,13.5,10.6,13.0,11.5,8.6,9.6,9.3,9.7,9.4
