AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016
Current_Assets,5807.2,5056.1,5978.5,5419.5,5022.6,4524.1,4260.5,4130.4,4297.0,4270.9,3368.7,4510.8
Current_Liabilities,4624.8,4822.7,4830.8,5205.8,4497.3,3851.5,4140.3,3700.6,3256.0,3320.3,2721.8,3214.7
Diluted_EPS,0.177,0.209,0.116,0.116,-0.122,-0.171,-0.002,0.154,-0.014,0.155,-0.028999999999999998,0.149
Goodwill_Intangibles,10339.6,10372.8,10293.6,6131.8,5697.9,5759.7,5294.0,4691.3,4754.5,4938.5,4335.0,
Inventory,950.1,930.6,835.6,839.3,799.0,966.4,942.0,828.2,874.3,806.9,750.0,703.9
LT_Debt,9565.1,8997.1,9135.3,6597.3,6668.0,6870.8,6236.8,5955.8,6509.3,6063.6,4827.7,5388.5
Revenue,4877.2,4226.0,3692.8,3437.7,3493.8,4091.2,3897.5,3844.9,3724.3,3572.5,3343.0,3436.0
Shares_Diluted,861.7,867.26,869.94,868.18,868.34,867.26,866.88,867.7,866.72,857.8,855.96,854.36
Total_Assets,26566.7,26059.7,26943.6,22548.6,21882.5,21582.4,20901.5,19877.9,20454.5,19996.8,17215.4,18612.8
Total_Liabilities,23268.1,22876.1,23803.6,19583.4,18953.8,18589.1,17817.9,16772.9,17227.4,16723.0,14103.4,15275.8
