AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,762.6,779.9,799.3,806.1,785.8,810.7,832.4,822.5,956.3,951.8,930.3,931.2,868.0,883.3,932.1,986.9,975.4,964.7,1064.8
Current_Liabilities,316.5,311.9,329.1,363.3,355.7,363.6,394.3,398.7,542.4,569.6,549.6,567.2,389.9,393.0,447.3,444.9,396.1,382.3,409.9
Diluted_EPS,0.405,-4.046,1.067,1.409,-1.914,0.903,1.041,0.937,1.168,1.814,2.831,-1.997,-5.299,3.005,3.856,0.8320000000000001,-2.7710000000000004,-4.848,3.628
Goodwill_Intangibles,211.5,211.0,291.3,291.0,555.7,266.4,260.6,262.8,259.5,263.2,262.6,286.0,326.4,339.0,335.1,213.3,219.0,264.1,281.7
Inventory,387.9,374.5,380.4,348.8,658.4,321.8,319.0,322.0,308.4,300.7,310.5,352.4,383.9,390.8,384.6,401.8,383.8,391.9,402.7
LT_Debt,77.6,75.2,81.0,71.8,71.3,11.2,10.9,10.8,10.7,10.1,8.4,9.4,0.3,0.0,0.0,0.0,0.8,0.0,0.0
Revenue,322.7,335.0,350.0,354.0,303.8,315.5,316.5,306.5,266.0,297.6,318.0,222.7,377.7,376.4,492.6,431.0,424.0,410.3,497.7
Shares_Diluted,11.6783,11.834,12.1546,12.3214,12.3333,12.531,12.5386,12.5382,12.5368,12.5352,12.5332,12.4805,12.5824,12.7839,12.9234,13.0544,13.0381,13.130999999999998,13.3463
Total_Assets,2059.8,2045.2,2183.5,2204.5,2160.1,2158.5,2194.4,2175.1,2301.3,2242.2,2201.5,2326.6,2454.8,2595.7,2699.7,2652.3,2544.4,2629.8,2941.8
Total_Liabilities,544.8,540.4,565.7,592.7,586.2,579.2,617.5,614.3,764.0,770.0,743.1,775.2,639.3,684.6,748.2,723.9,589.4,598.8,672.8
