AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,425.7,426.0,423.0,429.2,402.7,409.8,413.8,421.4
Current_Liabilities,374.9,376.0,380.3,388.9,384.6,403.8,403.3,384.6
Diluted_EPS,-0.345,0.074,0.068,0.057,0.112,0.035,0.013,0.007
Goodwill_Intangibles,143.1,228.3,231.3,238.8,237.7,241.0,245.0,248.6
Inventory,24.1,26.8,33.3,27.9,23.5,24.6,25.7,28.4
LT_Debt,468.7,475.2,480.6,536.9,541.8,452.2,456.6,508.5
Revenue,232.3,241.0,232.3,231.0,230.7,226.4,227.2,225.3
Shares_Diluted,185.606,186.973,186.554,186.469,186.119,183.77,183.15,183.609
Total_Assets,1343.4,1417.5,1414.6,1467.8,1458.6,1368.8,1374.8,1407.5
Total_Liabilities,861.4,872.8,885.0,952.9,955.8,890.4,903.9,939.6
