AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,28.1,169.7,193.5,110.0,11.0,4.6,4.1,16.9
Current_Liabilities,25.0,80.4,67.9,59.7,5.5,3.8,4.9,16.3
Diluted_EPS,-4.246,-0.807,0.668,0.228,0.03,0.018,-0.077,0.04
Goodwill_Intangibles,2.2,4.5,7.0,0.4,0.5,0.5,0.6,0.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,66.1,90.9,38.1,7.1,4.9,0.0,0.0,0.0
Revenue,25.7,33.1,53.5,38.6,9.7,13.8,7.1,3.6
Shares_Diluted,47.8568,46.9292,43.7311,39.3091,37.5527,35.0099,29.375,29.375
Total_Assets,113.4,376.8,357.0,173.4,40.5,29.6,30.7,44.0
Total_Liabilities,99.3,171.9,106.6,66.7,10.3,3.8,4.9,16.3
