AAII_QTR_DATA,12/31/2022,10/01/2022,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,59.0,55.6,51.5,63.1,52.0,47.3,41.9,54.1,43.9,36.1,43.6,57.2,70.7,64.9,63.9,64.6,58.8,55.7
Current_Liabilities,40.4,36.6,33.8,35.7,29.9,33.7,29.2,27.8,28.7,19.9,21.2,50.6,21.4,21.4,21.8,21.3,23.2,22.7
Diluted_EPS,0.48,0.334,0.57,0.617,0.519,0.241,0.109,0.084,-0.148,-0.021,-0.079,-0.453,0.077,0.026,0.097,0.113,0.048,0.056
Goodwill_Intangibles,23.0,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.5,16.6,16.7,16.8,16.9,18.1,18.2,18.3,11.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.0,1.5,0.3,15.7,14.7,8.5,9.8,22.1,12.0,13.4,19.6,0.1,35.0,31.9,31.2,34.8,27.5,24.5
Revenue,70.2,58.2,74.3,82.0,64.9,45.5,48.9,44.5,41.2,31.6,32.7,45.0,48.6,40.3,50.7,51.6,55.3,42.6
Shares_Diluted,10.0683,10.5222,10.5509,10.564,11.5051,11.4256,11.5323,11.9292,11.429,11.4447,12.6216,13.1115,13.0358,13.0186,12.9381,12.9008,12.5946,12.3175
Total_Assets,88.0,76.8,72.4,84.2,72.9,70.3,64.7,77.8,68.3,62.6,70.2,84.0,96.2,91.7,92.1,92.8,81.5,73.4
Total_Liabilities,56.0,40.1,36.1,54.0,46.9,45.7,41.8,54.8,46.1,38.9,46.6,57.4,63.8,60.7,61.6,63.7,54.3,48.8
