AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,241.8,250.1,231.2,127.3,106.9,119.0,109.8,65.7
Current_Liabilities,57.2,49.5,47.3,73.5,58.7,52.8,44.4,67.1
Diluted_EPS,0.01,-0.134,-1.299,-0.297,-0.773,-0.725,-0.088,0.017
Goodwill_Intangibles,48.6,0.8,25.2,27.7,27.8,29.0,29.6,28.8
Inventory,4.5,8.2,11.3,15.7,6.8,5.1,4.1,5.7
LT_Debt,3.8,2.5,3.1,520.3,490.0,434.3,358.1,0.6
Revenue,52.3,79.7,51.7,92.0,64.7,74.7,79.0,57.5
Shares_Diluted,162.7084,110.9793,110.9793,110.9793,110.9793,110.9793,110.9793,110.9793
Total_Assets,312.1,269.6,278.2,169.6,148.5,161.9,149.0,100.9
Total_Liabilities,75.1,62.2,59.2,594.5,549.3,487.8,403.0,67.6
