AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,4247.4,4984.3,4826.8,5010.7,4433.3,5071.1,4955.1,5048.7,5068.7,5464.4,6228.4,5715.4
Current_Liabilities,6690.0,7232.1,7072.7,6528.5,6848.8,6825.7,6481.7,5468.0,6108.2,6645.4,7028.7,7294.7
Diluted_EPS,0.287,0.2,0.217,0.312,0.193,0.326,0.262,0.352,0.55,0.511,0.685,0.539
Goodwill_Intangibles,5533.2,5313.3,4838.4,4826.2,5029.0,4883.2,4892.0,5307.9,5508.2,6507.1,6437.4,6654.3
Inventory,323.0,309.4,261.2,312.8,283.6,505.5,304.0,589.6,342.1,781.6,363.0,637.6
LT_Debt,7523.9,7416.0,9028.8,10258.9,10688.4,11290.2,10198.5,11621.3,10649.2,10511.1,11461.4,9806.4
Revenue,7310.2,7126.3,7174.5,7452.6,7834.0,8253.3,8598.6,8539.6,9066.0,9085.4,10222.2,9320.2
Shares_Diluted,2339.498,2366.102,2369.844,2386.957,2385.083,2372.917,2381.4,2378.6,2375.0,2378.6,2371.33,2420.27
Total_Assets,28244.6,29075.8,28853.2,29421.8,30127.4,30909.7,28896.6,29666.1,29705.3,29919.7,32512.6,30388.6
Total_Liabilities,17830.3,18213.0,18955.3,19582.9,20307.5,20929.0,19025.1,19811.5,19531.7,19744.1,21574.5,19805.6
