AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017
Current_Assets,0.4,0.4,0.5,0.8,0.7,0.8,0.7,0.8,0.8,0.6,0.6,1.0,1.5,1.3,0.9,0.8,1.0,0.6,
Current_Liabilities,4.3,4.3,4.5,4.2,3.9,3.8,3.8,3.5,3.0,2.8,2.2,1.9,1.4,1.2,1.0,1.0,1.0,0.6,
Diluted_EPS,-0.005,-0.006,-0.011,-0.004,-0.011,-0.016,-0.007,-0.004,-0.002,-0.006999999999999999,-0.016,-0.006999999999999999,-0.005,-0.012,-0.006,-0.008,-0.003,-0.006999999999999999,-0.11599999999999999
Goodwill_Intangibles,0.6,1.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,,,,,
Inventory,0.4,0.3,0.3,0.6,0.6,0.6,0.6,0.7,0.7,0.5,0.5,0.7,0.7,0.4,0.3,0.4,0.5,0.2,
LT_Debt,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0
Revenue,0.1,0.1,0.4,0.1,0.0,0.1,0.3,0.2,0.6,0.2,0.2,0.5,0.7,0.7,0.8,1.1,1.1,0.7,0.7
Shares_Diluted,175.1241,173.5005,168.3677,167.7473,161.5229,160.4195,148.1615,146.776,146.5297,144.1892,79.0981,134.2428,111.3522,108.2645,91.3017,88.6351,85.5029,83.4844,
Total_Assets,5.2,5.6,4.9,4.5,4.5,4.7,4.7,4.4,4.6,4.6,4.5,5.0,5.1,4.5,1.8,2.1,2.2,1.6,
Total_Liabilities,7.0,6.8,5.6,4.9,4.6,4.5,4.4,4.2,3.8,3.5,2.9,2.7,2.4,1.8,1.0,1.1,1.0,0.6,
