AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,6042.0,5876.0,3234.0,3203.0,3472.0,3057.0,2466.0,3190.0,3201.0,3202.0,3036.0,3343.0
Current_Liabilities,2179.0,1974.0,1988.0,1850.0,2181.0,2192.0,1945.0,2577.0,2678.0,2643.0,2417.0,2617.0
Diluted_EPS,-0.106,0.013,-0.114,0.182,-0.271,0.351,5.94,-0.123,0.292,0.055,-0.61,0.03
Goodwill_Intangibles,2607.0,2650.0,2756.0,2758.0,2760.0,2793.0,2884.0,2894.0,3475.0,3518.0,3601.0,3863.0
Inventory,1024.0,957.0,923.0,933.0,995.0,1010.0,964.0,889.0,1382.0,1381.0,1284.0,1268.0
LT_Debt,9538.0,9484.0,6764.0,6652.0,6573.0,6059.0,5815.0,8036.0,8110.0,8069.0,7761.0,7779.0
Revenue,1874.0,1774.0,1703.0,1800.0,1606.0,1622.0,1581.0,1728.0,1712.0,1639.0,1589.0,1708.0
Shares_Diluted,236.4,236.4,236.4,236.4,236.4,236.4,236.52,236.36,236.4,236.3,236.15,236.35
Total_Assets,12568.0,12288.0,9652.0,9413.0,9609.0,9205.0,8678.0,10666.0,10835.0,10764.0,10314.0,10753.0
Total_Liabilities,12833.0,12553.0,10014.0,9773.0,9977.0,9363.0,8894.0,12304.0,12398.0,12343.0,11824.0,12029.0
