AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,163.1,297.6,317.0,456.4,608.1,754.8,741.8,743.4
Current_Liabilities,108.2,135.1,155.6,281.9,361.9,326.3,323.5,331.0
Diluted_EPS,-7.656,-4.063,-2.345,-4.976,-1.02,1.481,1.059,1.076
Goodwill_Intangibles,,,0.0,0.8,0.8,0.8,0.8,0.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.8,7.4,17.1,32.3,61.7
Revenue,25.0,78.3,96.1,132.1,108.7,113.7,135.8,143.2
Shares_Diluted,14.0923,14.0923,14.0923,14.0923,14.0913,14.0944,14.1326,14.186
Total_Assets,173.7,305.8,385.6,556.5,727.9,903.3,898.0,920.1
Total_Liabilities,110.8,135.7,158.9,298.3,399.0,379.4,396.3,437.5
