AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3738.0,3826.0,2593.0,1814.0,1569.0,1489.0,1367.0,1171.0,1136.0,1480.0,974.0,1669.0,1488.0,1412.0,1274.0,1597.0
Current_Liabilities,1097.0,2228.0,1432.0,1015.0,643.0,891.0,906.0,681.0,615.0,1235.0,665.0,1245.0,1042.0,826.0,705.0,788.0
Diluted_EPS,5.577,4.207,3.27,-0.861,1.136,0.699,0.405,-0.131,0.885,0.314,0.251,0.295,1.273,0.401,0.213,0.128
Goodwill_Intangibles,2123.0,2135.0,2136.0,2182.0,2480.0,2479.0,2478.0,2459.0,2447.0,2448.0,2475.0,2450.0,2464.0,2475.0,2468.0,2480.0
Inventory,497.0,488.0,408.0,418.0,290.0,379.0,287.0,298.0,273.0,379.0,351.0,296.0,290.0,446.0,309.0,264.0
LT_Debt,2964.0,2963.0,3465.0,3465.0,3713.0,3713.0,3712.0,3960.0,3959.0,3958.0,3957.0,4204.0,4203.0,4700.0,4698.0,4697.0
Revenue,3389.0,2868.0,2540.0,1362.0,1588.0,1048.0,1102.0,847.0,1204.0,971.0,1049.0,1038.0,1502.0,1001.0,1132.0,1040.0
Shares_Diluted,208.9,209.9,215.6,214.9,216.6,216.0,214.9,213.9,214.6,216.6,218.9,220.7,222.3,224.6,230.5,235.2
Total_Assets,13423.0,13782.0,12375.0,11766.0,12007.0,12011.0,12023.0,11931.0,11950.0,12441.0,12172.0,12902.0,12863.0,12942.0,12661.0,13156.0
Total_Liabilities,8834.0,9780.0,9169.0,8828.0,8761.0,8982.0,9101.0,9105.0,9077.0,9713.0,9275.0,9922.0,9797.0,9987.0,9703.0,9720.0
