AAII_QTR_DATA,03/26/2023,12/25/2022,09/25/2022,06/26/2022,03/27/2022,12/26/2021,09/26/2021,06/27/2021,03/28/2021,12/27/2020,09/27/2020,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/30/2018
Current_Assets,42.0,30.5,25.7,29.6,24.2,28.1,23.1,25.6,23.3,23.3,36.1,43.7,60.2,32.2,32.1,34.2,32.6,39.4,46.5
Current_Liabilities,65.8,68.9,66.6,71.8,66.3,69.9,67.7,73.1,65.0,65.6,60.9,63.6,88.7,53.8,53.2,54.8,52.2,29.0,27.0
Diluted_EPS,-0.046,0.09,0.313,0.02,-0.279,-0.088,-0.104,-0.139,-0.558,-0.678,-0.56,-0.935,-0.564,-0.056,-0.099,-0.078,-0.764,-0.177,-0.077
Goodwill_Intangibles,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Inventory,3.5,4.0,3.7,3.6,3.3,3.5,3.2,3.0,2.7,3.0,2.7,2.8,3.2,3.5,3.3,3.4,3.3,3.5,3.5
LT_Debt,21.3,8.6,10.1,18.7,21.5,17.5,14.0,9.5,12.0,16.0,22.4,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,118.3,120.2,117.6,116.0,98.2,102.8,101.7,97.5,78.1,74.9,72.7,56.2,87.6,101.8,104.2,105.6,98.1,102.4,107.0
Shares_Diluted,28.907,29.419,28.867,29.117,28.396,28.375,28.264,27.978,25.944,24.22,23.957,23.773000000000003,23.646,23.6189,23.74,23.9081,24.13300000000001,24.6272,25.3693
Total_Assets,250.9,245.2,241.6,245.8,242.3,253.2,256.8,265.1,270.0,283.4,306.8,327.3,351.1,332.9,333.6,344.8,351.5,153.2,166.0
Total_Liabilities,246.3,240.7,240.5,254.5,252.2,255.6,257.0,262.5,263.6,277.6,284.6,292.8,295.1,264.0,263.8,272.4,275.9,58.0,56.4
