AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,4562.2,4805.1,4881.3,5115.6,5235.2,5401.2,5523.4,5718.8
Current_Liabilities,562.7,573.1,593.0,606.1,610.0,619.7,621.3,651.9
Diluted_EPS,-3.682,0.355,-0.312,-0.218,0.625,-1.062,-1.057,0.154
Goodwill_Intangibles,232.8,229.9,222.5,63.7,64.7,64.2,67.9,70.8
Inventory,57.0,27.5,29.1,19.8,22.1,,,
LT_Debt,15.8,17.0,18.2,19.7,21.2,20.6,23.1,23.9
Revenue,121.1,159.4,158.9,155.1,198.6,82.9,164.9,133.7
Shares_Diluted,60.596,65.3152,65.7285,65.6482,28.19,65.488,65.5225,65.5116
Total_Assets,5097.9,5353.9,5427.2,5492.0,5592.0,5741.5,5847.7,6046.3
Total_Liabilities,2377.9,2457.0,2577.0,2642.2,2745.6,2923.1,2979.7,3137.4
