AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,386.3,364.5,399.3,432.3,449.6,241.5,249.8,253.6,239.6,239.5,272.0,253.6,259.3,273.8,301.3,241.5
Current_Liabilities,148.8,120.3,131.3,88.7,79.8,60.2,82.3,78.2,68.8,78.7,122.5,90.0,91.1,79.1,120.4,68.3
Diluted_EPS,0.305,0.278,0.027,-0.078,0.034,-0.005,-0.016,-0.081,-0.001,-0.013,-0.001,0.12300000000000001,0.106,0.115,0.16699999999999998,0.21
Goodwill_Intangibles,1.4,1.4,1.5,1.5,1.6,1.7,1.8,2.1,2.2,1.8,1.1,1.2,1.2,1.3,1.4,1.9
Inventory,156.3,150.5,134.6,110.2,105.3,96.7,105.6,114.1,117.0,120.9,113.4,74.8,67.5,84.4,71.8,47.3
LT_Debt,241.2,240.8,240.4,240.1,239.7,298.9,236.7,224.1,208.7,211.1,154.6,90.1,59.1,50.0,34.0,0.0
Revenue,218.7,143.5,122.9,103.6,102.2,91.7,82.2,72.6,64.9,68.5,78.4,97.7,114.0,98.3,119.8,112.0
Shares_Diluted,196.5,191.4,280.3,161.6,192.7,146.5,146.2,146.3,146.2,146.1,146.0,146.5,146.5,146.5,155.0,143.0
Total_Assets,1721.4,1242.6,1202.5,1151.0,1152.5,928.6,936.8,903.1,886.1,868.7,859.6,756.8,709.7,670.1,660.0,566.1
Total_Liabilities,441.3,393.6,407.1,366.5,355.4,393.0,371.0,336.5,314.9,327.9,315.6,214.9,186.1,163.2,172.1,86.6
