AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,63.6,59.4,53.5,44.1,54.9,91.6,45.9,14.6,18.5,20.5,19.3,18.5,17.0,14.9,21.8,22.7
Current_Liabilities,37.1,28.7,24.7,22.9,30.1,16.7,15.1,12.8,13.8,17.4,17.8,17.3,17.4,16.4,18.0,19.0
Diluted_EPS,-0.231,-0.278,-0.474,-0.239,-0.069,-0.191,-0.275,-0.172,-0.08800000000000001,-0.604,-0.593,-0.263,-0.02,-1.193,-0.496,-0.102
Goodwill_Intangibles,38.6,39.3,40.1,47.0,48.4,5.5,5.5,5.5,5.5,5.5,9.5,9.5,9.5,9.5,9.5,11.4
Inventory,18.8,14.1,10.2,10.7,7.0,1.5,1.2,1.6,1.7,2.0,3.0,2.0,2.1,3.0,3.2,3.9
LT_Debt,0.6,0.6,0.5,0.4,0.4,1.6,2.1,2.5,2.8,0.0,3.5,3.4,3.4,3.7,3.9,4.0
Revenue,36.4,31.2,31.7,31.2,32.1,6.2,8.6,7.3,9.7,12.4,14.4,17.5,18.7,9.3,19.2,18.3
Shares_Diluted,32.9073,29.5029,28.4389,27.048,27.0477,25.2336,17.96,16.629,16.629,11.1639,5.7182,4.5085,3.8255,3.8027,3.7297,3.6729
Total_Assets,108.8,105.6,100.8,98.3,110.8,98.0,52.3,21.3,25.6,27.8,30.8,30.3,29.0,27.1,32.2,35.1
Total_Liabilities,40.4,31.9,28.0,26.0,33.3,19.7,18.3,16.1,17.5,18.3,22.4,22.0,22.1,21.6,22.2,23.4
