AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.9,3.4,3.8,5.0,3.8,4.0,2.4,2.5,2.3,1.8,3.6,3.3,3.3,2.2,2.9,3.1
Current_Liabilities,17.0,15.8,15.5,15.9,3.6,3.5,3.4,3.2,2.7,2.0,3.9,2.9,3.3,3.3,2.7,6.7
Diluted_EPS,-0.004,-0.013,-0.014,-0.002,-0.021,-0.005,-0.026,-0.014,-0.012,-0.023,-0.062,-0.01,-0.036000000000000004,-0.013999999999999999,-0.008,-0.008
Goodwill_Intangibles,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.4,2.5,2.5,2.6,2.6,2.7,2.7,2.9
Inventory,0.8,0.9,1.1,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5
LT_Debt,0.0,0.0,0.0,0.3,11.4,13.2,14.5,14.0,13.5,12.7,11.2,13.3,12.3,10.5,13.9,9.9
Revenue,5.1,3.3,2.7,5.0,2.3,3.0,2.3,2.8,1.9,1.1,2.5,3.6,2.5,2.8,3.5,4.2
Shares_Diluted,89.3711,89.3082,89.4264,89.2553,84.1901,83.2555,78.0429,77.7477,77.7477,77.7366,76.7501,76.7304,76.2784,76.2461,75.8132,76.2461
Total_Assets,9.0,7.6,8.1,9.5,8.5,8.8,7.4,7.6,7.6,7.3,9.3,9.2,9.4,8.5,8.0,8.5
Total_Liabilities,20.2,18.9,18.4,19.0,17.8,19.5,20.6,19.8,18.9,17.8,18.1,17.2,16.7,14.8,16.7,16.6
