AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,17652.0,15269.0,17377.0,18525.0,17762.0,17336.0,19195.0,22647.0,18089.0,11095.0,12340.0,13789.0,7175.0,8206.0,9572.0,9850.0,8654.0,8637.0,9498.0
Current_Liabilities,24590.0,21496.0,21970.0,22770.0,21866.0,19006.0,18938.0,21521.0,17333.0,16569.0,16584.0,18000.0,19213.0,18311.0,19560.0,20123.0,19849.0,18096.0,16348.0
Diluted_EPS,0.015,1.198,0.694,-1.782,-2.517,-1.437,0.254,0.029,-1.97,-3.808,-4.713,-4.82,-5.263999999999999,0.95,0.961,1.486,0.408,0.703,0.8059999999999999
Goodwill_Intangibles,6148.0,6150.0,6160.0,6170.0,6061.0,6079.0,6089.0,6099.0,6110.0,6120.0,6130.0,6140.0,6150.0,6175.0,6186.0,6196.0,6206.0,6228.0,6238.0
Inventory,2308.0,2279.0,2215.0,2273.0,2002.0,1795.0,1851.0,1789.0,1658.0,1614.0,1633.0,1653.0,1772.0,1851.0,1800.0,1708.0,1666.0,1522.0,1576.0
LT_Debt,31586.0,32389.0,34185.0,34963.0,35461.0,35571.0,36047.0,37201.0,37247.0,29796.0,30076.0,28698.0,21564.0,21454.0,21625.0,21791.0,20660.0,21179.0,22274.0
Revenue,12189.0,13188.0,13462.0,22321.0,8899.0,9427.0,8969.0,7478.0,4008.0,4028.0,3173.0,1622.0,8515.0,11313.0,11911.0,11960.0,10584.0,10938.0,11559.0
Shares_Diluted,656.707,670.053,715.985,650.3655,649.503,648.764,721.142,656.372,634.609,571.983,509.049,428.807,425.713,435.659,442.401,445.587,453.429,460.589,461.507
Total_Assets,66786.0,64716.0,66652.0,67963.0,67401.0,66467.0,68437.0,72464.0,68649.0,62008.0,62773.0,64544.0,58580.0,59995.0,61175.0,61967.0,60787.0,60580.0,52635.0
Total_Liabilities,72557.0,70515.0,74545.0,76385.0,76341.0,73807.0,75874.0,80131.0,76594.0,68875.0,68301.0,67713.0,61216.0,60113.0,61015.0,61989.0,61423.0,60749.0,53203.0
