AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,382.7,382.5,367.9,362.5,377.9,375.1,387.6,333.0,197.7,186.3,163.8,194.7,183.7
Current_Liabilities,190.1,180.6,165.4,169.2,158.6,151.4,171.0,180.8,97.2,89.6,77.0,83.2,82.4
Diluted_EPS,0.214,-0.134,-0.026,-2.973,0.202,-0.167,-9.522,-0.123,0.588,0.698,0.36200000000000004,0.62,0.608
Goodwill_Intangibles,910.7,920.7,928.6,937.0,1018.9,1025.3,1030.2,1341.9,495.2,485.3,487.4,486.8,413.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,767.3,789.4,797.5,800.0,841.7,872.9,874.1,782.2,356.1,336.3,336.5,364.0,277.0
Revenue,257.2,240.8,228.6,241.1,238.1,213.9,240.7,231.3,167.4,155.8,131.0,157.5,151.4
Shares_Diluted,31.4,31.137,31.104,31.078,31.324,31.054,31.305,28.078,22.230999999999998,22.208,22.197,22.107,22.099
Total_Assets,1818.9,1825.8,1823.2,1831.3,1946.3,1956.1,1978.6,2231.2,1000.1,961.4,933.3,947.9,853.2
Total_Liabilities,1203.0,1216.2,1210.4,1229.4,1262.5,1283.2,1302.3,1219.9,614.2,584.7,569.8,588.7,499.3
