AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,11503.5,10361.3,9560.6,8852.5,8457.5,8539.3,8133.4,7458.5,6694.3,5446.4,4822.8,4777.1,4711.0,4183.0,3843.1,3686.6
Current_Liabilities,2556.2,2180.2,2142.0,1914.3,1836.4,1944.1,1877.5,2004.0,1798.6,1538.8,1334.8,1388.9,1259.2,1106.5,1120.3,992.5
Diluted_EPS,3.133,2.955,2.997,3.28,0.256,2.494,2.311,2.527,3.179,2.287,2.225,0.221,1.029,1.033,5.966,0.496
Goodwill_Intangibles,1389.2,1402.2,1402.2,1402.2,1402.2,1402.2,1402.2,1402.2,1402.2,1402.2,1402.2,447.5,50.4,50.4,50.4,79.4
Inventory,367.7,338.9,353.1,333.5,321.6,298.9,280.8,245.5,219.2,187.1,167.5,162.3,143.0,136.7,124.4,124.2
LT_Debt,482.3,495.5,509.8,513.3,524.9,530.3,539.0,546.5,522.1,533.0,538.6,541.6,551.5,560.4,581.6,576.5
Revenue,2196.2,2097.5,2072.6,1984.2,1793.4,1724.3,1627.8,1538.3,1524.5,1515.1,1413.3,949.8,941.3,858.4,870.1,784.5
Shares_Diluted,258.7,257.9,256.969,259.707,261.02,261.916,261.491,264.079,263.403,263.515,262.146,260.473,259.822,260.175,259.824,259.788
Total_Assets,15582.2,14256.1,13432.5,12618.7,12221.7,12115.1,11751.8,11301.6,10216.4,8893.2,8318.5,7514.6,7033.5,6543.1,6245.9,4620.8
Total_Liabilities,3648.7,3349.1,3332.5,3088.0,3025.3,3134.8,3065.0,3168.2,2697.1,2431.5,2233.2,2261.2,1963.5,1819.8,1810.7,1714.7
