AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,200.4,204.9,196.8,201.5,206.9,236.1,211.8,202.5,255.7,292.0,286.0
Current_Liabilities,81.6,90.7,83.3,102.4,137.6,142.0,108.1,139.6,130.1,142.0,121.0
Diluted_EPS,-0.655,0.14,0.522,0.618,0.202,-0.192,0.931,-0.642,-0.08800000000000001,-0.29,0.354
Goodwill_Intangibles,123.8,126.3,129.9,134.1,144.2,148.0,150.4,149.0,152.4,150.7,152.1
Inventory,1.8,1.7,2.5,1.2,0.3,3.2,4.7,2.0,2.3,10.5,27.5
LT_Debt,145.0,100.0,100.0,100.0,95.0,123.0,119.5,94.0,110.5,139.5,122.0
Revenue,113.0,119.0,140.6,128.5,166.7,186.2,207.1,177.7,242.7,228.5,258.5
Shares_Diluted,14.627,14.895,14.671,14.763,14.784,14.382,14.514,14.246,14.135,13.798,13.394
Total_Assets,364.3,366.7,361.1,372.0,389.6,423.0,398.4,397.1,448.9,488.7,481.3
Total_Liabilities,224.1,214.5,209.5,225.7,249.5,281.7,251.9,272.9,313.9,352.2,363.9
