AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,425.2,314.5,306.0,361.7,335.1,408.5,181.9,220.7,206.1,306.4,288.2,286.5,395.9,432.3,483.8,452.1
Current_Liabilities,735.7,772.7,621.4,798.7,716.6,528.6,306.9,373.2,377.2,325.6,327.9,316.2,393.9,314.9,271.3,377.8
Diluted_EPS,0.989,0.133,0.931,0.429,-0.198,0.042,-3.116,-0.507,-2.738,0.01,-1.508,0.225,0.29600000000000004,0.063,0.7879999999999999,0.259
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,151.5,517.6,536.1,518.0,501.3,481.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,490.8,494.4,601.2,974.3,1109.4,880.7,303.8,404.6,413.5,423.1,390.9,407.0,418.3,496.4,487.6,451.1
Revenue,628.0,513.2,1482.6,531.2,333.4,228.4,553.7,191.9,122.1,178.1,255.3,254.3,266.5,228.9,250.2,279.6
Shares_Diluted,247.216,249.337,251.909,260.831,256.75,246.898,222.503,222.548,222.55700000000002,223.3,222.127,231.52900000000002,238.189,241.298,242.327,250.957
Total_Assets,2145.0,2037.2,1990.1,2691.6,2671.5,2291.5,1152.4,1713.6,1863.3,2096.0,2003.3,2424.5,2560.1,2512.4,2387.3,2277.8
Total_Liabilities,1414.5,1441.9,1380.8,2003.1,2078.4,1628.0,731.5,951.8,967.1,889.1,854.3,864.9,954.2,951.8,855.4,959.1
