AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,291.5,273.8,257.7,252.8,237.8,255.8,244.6,249.9,340.1,342.6,335.9,354.5,502.7,480.9,377.0,368.5,369.5,362.3,373.7
Current_Liabilities,53.6,56.1,48.6,60.8,41.4,35.1,48.2,60.4,43.0,33.0,23.5,48.6,213.7,82.8,39.7,35.7,41.2,39.5,52.1
Diluted_EPS,0.482,0.341,0.361,-0.071,-0.283,0.511,0.21,0.08,-0.201,0.125,0.158,0.347,0.435,1.655,0.151,0.084,0.126,0.042,0.216
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Inventory,69.2,26.8,17.4,31.6,37.6,26.9,43.7,53.5,45.3,33.9,29.1,42.2,41.5,37.6,42.8,36.1,53.3,39.3,48.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,74.2,117.8,118.1,117.8,42.3,107.1,98.7,74.1,41.5,49.9,54.1,47.4,53.1,20.2,65.7,70.9,48.5,65.5,81.4
Shares_Diluted,43.7665,43.7642,43.7632,43.7632,43.7632,43.7633,43.7632,43.7544,43.7432,43.7443,43.7453,43.7437,43.7432,43.7432,43.7432,43.7432,43.749,43.7487,43.7329
Total_Assets,373.3,356.0,341.3,337.4,324.4,344.3,334.7,342.4,436.4,441.3,436.8,456.8,606.9,586.5,484.3,477.7,479.7,471.2,483.2
Total_Liabilities,69.2,73.0,62.8,74.6,58.4,55.4,68.1,85.0,73.4,69.4,60.0,86.9,252.2,119.4,79.1,79.2,84.9,82.1,85.4
