AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,147.4,131.5,143.4,111.5,122.9,108.2,138.7,114.4,2.1,,,,0.1
Current_Liabilities,343.2,373.7,310.7,272.1,279.2,244.2,228.4,240.3,0.7,,,,0.4
Diluted_EPS,-1.811,-1.17,-0.312,-0.269,-0.233,-1.898,-0.281,-0.56,0.238,0.157,-0.277,-0.334,0.0
Goodwill_Intangibles,734.9,1027.2,1190.3,1212.0,1232.5,1281.5,1297.7,1317.1,0.0,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2004.6,1932.0,1972.1,1958.1,1933.6,1834.3,1807.9,2209.0,0.0,0.0,0.0,0.0,0.0
Revenue,196.7,193.0,186.6,184.1,182.4,178.4,177.1,175.4,0.0,172.8,172.0,173.2,0.0
Shares_Diluted,179.6837,179.6655,179.1214,178.5663,175.1822,34.5685,165.9787,165.9787,50.5293,,,,37.5
Total_Assets,2769.6,3063.3,3236.8,3257.4,3316.1,2937.2,2948.0,2980.2,406.6,,,,0.4
Total_Liabilities,2705.3,2679.0,2659.3,2617.5,2622.5,2331.3,2281.1,2660.6,53.4,,,,0.4
