AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,119.7,151.2,242.1,0.3,0.5,0.8,0.9,1.1
Current_Liabilities,57.0,78.0,16.8,0.1,0.2,0.1,0.0,0.0
Diluted_EPS,-0.22,-0.892,-0.133,0.014,0.035,0.004,0.064,0.004
Goodwill_Intangibles,123.8,125.4,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,127.0,125.3,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,39.7,39.5,80.3,,,,,
Shares_Diluted,75.2838,72.4625,68.5964,30.8625,30.8625,30.8625,30.8625,29.4774
Total_Assets,258.1,291.8,242.1,241.9,242.1,242.3,242.5,242.7
Total_Liabilities,204.8,221.4,20.4,15.3,16.0,17.2,17.5,19.7
