AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,0.7,0.8,0.9,1.0,4.8,4.8,4.8,2.0
Current_Liabilities,2.5,2.6,2.6,2.6,8.1,7.9,7.6,3.2
Diluted_EPS,0.0,0.0,-0.001,-0.02,-0.003,-0.004,-0.003,-0.004
Goodwill_Intangibles,0.0,0.0,0.0,0.0,3.1,3.1,3.2,0.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.3
Revenue,0.1,0.1,0.0,0.2,2.8,2.1,1.8,0.2
Shares_Diluted,132.9322,132.9322,132.9322,132.2396,119.338,112.7913,112.7913,96.9901
Total_Assets,0.7,0.8,1.0,1.0,20.8,21.1,19.8,2.4
Total_Liabilities,2.5,2.6,2.7,2.6,19.7,20.1,18.9,3.5
