AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,23.5,18.9,20.7,18.3,14.0,15.8,23.3,23.4
Current_Liabilities,9.4,7.1,9.6,8.2,3.4,4.1,12.1,11.2
Diluted_EPS,0.077,0.034,0.031,-0.033,-0.031,0.012,-0.021,0.019
Inventory,6.3,4.8,7.3,11.4,7.4,8.4,10.3,11.0
LT_Debt,0.9,0.9,0.9,1.0,0.1,0.0,0.0,0.0
Revenue,16.4,11.8,18.5,4.4,4.5,9.1,12.9,8.6
Shares_Diluted,34.339,34.328,34.328,34.328,34.328,34.328,34.328,34.328
Total_Assets,26.6,22.0,23.4,20.9,16.4,16.9,24.4,24.3
Total_Liabilities,11.4,9.5,12.0,10.7,5.0,4.4,12.4,11.5
