AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,04/30/2011
Current_Assets,0.1,0.3,0.4,0.4,,,,,24.3,,,,,,
Current_Liabilities,0.0,0.1,0.1,0.0,,,,,25.4,,,,,,
Diluted_EPS,,-0.022,-0.015,-0.062,-0.012,-0.063,-0.102,-0.035,-25.811,-31.782,-12.115,9.0,-2.311,12.993,-36.721
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,,,,,,
Inventory,0.0,0.0,0.1,0.1,,,,,8.2,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,28.6,20.5,17.0,15.8,22.2,
Shares_Diluted,,8.4763,8.3769,8.24,,,,,0.0259,0.0228,0.0238,0.024,0.0249,0.024,
Total_Assets,0.2,0.3,0.5,0.4,,,,,32.2,,,,,,
Total_Liabilities,0.0,0.1,0.1,0.0,,,,,27.1,,,,,,
