AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,6.6,9.8,1.5,1.1,2.5,2.2,4.1,3.9
Current_Liabilities,4.4,6.8,6.9,4.2,1.6,1.3,1.2,1.0
Diluted_EPS,-0.287,-1.372,-3.116,-3.501,-3.215,-4.631,-4.225,-3.998
Goodwill_Intangibles,5.2,5.2,4.7,4.2,4.0,3.8,3.5,3.3
Inventory,0.9,0.6,0.4,0.4,0.4,0.4,0.1,0.5
LT_Debt,0.2,0.2,0.3,0.2,1.8,0.3,0.3,0.3
Revenue,0.2,0.3,0.3,0.3,0.2,0.0,0.2,0.5
Shares_Diluted,4.2716,1.6091,0.766,0.7427,0.7124,0.7003,0.6826,0.6574
Total_Assets,12.8,16.1,7.3,6.5,7.7,7.2,8.7,7.7
Total_Liabilities,5.8,8.1,8.3,5.5,4.6,2.7,2.6,2.3
