AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,1795.0,1714.0,1480.6,1333.1,1376.1,1172.6,1185.6,1135.9
Current_Liabilities,1170.5,1285.1,1102.6,969.1,1052.9,909.9,894.8,925.8
Diluted_EPS,0.108,0.398,0.181,0.256,0.075,0.385,0.164,0.044
Goodwill_Intangibles,187.4,190.2,179.8,174.4,176.2,180.9,182.0,183.3
Inventory,1146.8,1048.3,818.4,695.6,652.1,655.8,687.0,666.0
LT_Debt,865.7,747.1,771.0,745.1,758.7,895.9,981.0,910.4
Revenue,1042.3,2155.1,1004.7,1776.7,831.3,1787.6,813.0,1212.5
Shares_Diluted,350.0,345.0808,,345.0808,342.8571,345.0808,,345.0808
Total_Assets,3408.1,3366.7,3065.6,2892.3,2945.6,2768.5,2811.5,2767.9
Total_Liabilities,2174.1,2164.4,1995.3,1848.9,1949.2,1925.3,1994.2,1956.2
