AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,1.3,1.2,1.2,1.3,1.1,1.3,2.1,1.7
Current_Liabilities,6.8,6.4,6.2,6.1,5.4,4.9,4.5,3.9
Diluted_EPS,-0.01,-0.018,-0.014,-0.017,-0.024,-0.061,-0.095,-0.016
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3
Revenue,0.5,0.6,0.6,0.7,1.0,0.5,1.3,0.9
Shares_Diluted,16.8152,13.0999,12.5255,12.0053,,12.0053,12.0053,12.0053
Total_Assets,1.7,1.5,1.5,1.6,1.4,1.6,2.4,2.0
Total_Liabilities,7.9,7.6,7.4,7.3,6.6,6.1,5.7,5.2
