AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,43.4,74.6,90.6,110.5,122.6,142.6,156.2,177.0,198.3,,,,
Current_Liabilities,13.2,14.7,13.8,15.2,16.8,14.8,8.9,9.5,11.5,,,,
Diluted_EPS,-1.33,-0.563,-0.846,-0.477,-0.517,-0.4,-0.21,-0.32,-0.296,-0.278,-0.214,-0.175,-0.168
Goodwill_Intangibles,0.0,32.9,32.9,51.0,51.0,51.0,51.0,51.0,51.0,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,14.7,14.6,14.6,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
Revenue,0.1,0.0,0.1,0.4,0.4,0.8,11.3,2.8,3.6,1.8,1.8,2.3,1.8
Shares_Diluted,48.0855,47.9309,47.7281,47.5763,47.5289,47.5828,47.4452,47.3799,47.2273,,,,
Total_Assets,79.0,162.9,188.0,228.3,204.6,225.4,233.0,250.3,266.0,,,,
Total_Liabilities,46.1,67.2,67.1,69.2,24.8,23.1,13.2,22.1,26.5,,,,
