AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,200.3,246.3,251.3,269.4,116.9,61.4,50.2,42.6,44.5,34.7,55.6,56.2,100.7,60.3,55.5,43.4,49.9,63.6,35.5
Current_Liabilities,385.0,376.3,390.2,432.5,385.6,150.6,155.2,131.3,90.7,55.5,50.1,39.1,94.9,100.2,115.0,78.7,78.7,81.9,95.1
Diluted_EPS,0.563,1.214,1.945,1.457,-0.528,0.625,0.198,-0.201,-0.136,-0.28,-0.181,-0.547,0.5660000000000001,-0.09,0.405,0.3,-0.599,1.264,0.008
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6,17.6,17.6,17.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,992.7,1054.8,1175.6,395.0,624.2,320.0,278.3,241.4,223.4,115.0,130.0,168.6,152.1,170.1,125.1,110.2,121.0,78.8,35.0
Revenue,413.1,495.0,531.5,472.6,196.2,144.0,110.4,89.7,75.6,36.7,41.0,21.7,45.1,66.8,39.2,44.5,40.7,41.2,46.1
Shares_Diluted,107.525,106.7783,109.2787,102.41,63.4456,63.5875,52.6629,44.1277,42.7789,30.2144,30.0736,29.8582,29.4974,29.2817,29.0328,29.2289,28.7195,28.5816,28.3118
Total_Assets,3983.5,3937.4,3892.3,3291.0,2321.3,1556.4,1425.0,1277.7,1229.0,1005.3,1032.0,1069.0,1142.5,1125.5,1098.7,1017.3,1006.3,1004.3,898.4
Total_Liabilities,2286.1,2298.1,2347.0,2012.9,1547.3,997.9,933.7,860.8,805.1,660.4,680.7,715.2,774.8,779.9,754.3,686.8,687.0,669.7,604.0
