AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,19.2,24.1,32.7,51.3,42.4,24.4,40.3,30.6,34.2,20.7,25.6,31.5
Current_Liabilities,47.6,25.5,24.4,22.8,23.6,27.3,36.4,33.7,27.5,17.6,16.9,14.4
Diluted_EPS,-0.543,-0.579,-0.504,-0.286,-0.63,-0.742,-0.817,-0.744,-0.978,-0.495,-0.77,-0.39399999999999996
Goodwill_Intangibles,20.9,21.2,21.5,12.0,12.1,12.3,12.4,12.6,12.5,12.6,12.7,13.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,32.7,50.1,49.4,48.5,48.7,49.1,49.8,30.6,31.9,27.7,26.7,26.6
Revenue,18.7,17.2,18.4,17.2,18.0,14.9,13.0,15.8,12.6,14.6,16.0,10.7
Shares_Diluted,17.8019,17.8019,17.8369,16.1504,14.1558,13.5166,13.5102,13.5025,12.492,10.7657,11.6972,10.9252
Total_Assets,82.0,87.2,95.5,101.9,91.6,73.8,90.2,80.0,84.4,69.2,73.0,78.6
Total_Liabilities,78.8,74.4,72.8,70.2,71.0,75.2,85.9,64.4,59.5,45.6,44.1,41.7
