AAII_QTR_DATA,12/30/2022,09/30/2022,07/01/2022,04/01/2022,12/31/2021,10/01/2021,07/02/2021,04/02/2021,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1376.0,1622.0,1629.0,2260.0,2157.0,1950.0,1786.0,1538.0,897.4,924.7,773.8,828.8,784.3,746.6,809.0,875.6,891.0
Current_Liabilities,2878.0,2825.0,2624.0,3065.0,2883.0,2814.0,2221.0,2136.0,950.9,1031.2,977.7,1071.2,1027.2,964.1,977.2,912.2,923.0
Diluted_EPS,0.253,0.116,0.331,0.203,0.342,0.563,0.306,0.33,-0.555,-0.198,0.2,-0.104,0.278,-0.045,-0.147,-0.672,-0.5670000000000001
Goodwill_Intangibles,13336.0,13458.0,3854.0,3896.0,3930.0,3960.0,3959.0,3983.0,169.2,170.5,171.8,173.1,175.7,178.0,180.7,204.7,211.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9831.0,9883.0,2714.0,2736.0,2757.0,2779.0,3422.0,3288.0,1579.3,1396.0,1394.0,1490.3,1460.6,1981.3,2003.5,2050.9,2038.4
Revenue,936.0,748.0,707.0,716.0,702.0,692.0,686.0,672.0,938.7,956.3,1092.3,1135.4,1123.7,1145.1,1161.6,1185.9,1217.3
Shares_Diluted,651.0,595.0,604.0,591.0,591.0,591.0,591.0,588.0,113.145,111.232,167.414,109.401,166.002,106.846,103.715,102.645,102.489
Total_Assets,15503.0,15882.0,6247.0,6943.0,6873.0,6733.0,6565.0,6361.0,4214.6,4366.3,4489.0,4662.1,4674.1,4642.6,4779.9,4263.6,4391.4
Total_Liabilities,14193.0,14184.0,6546.0,7036.0,6971.0,6965.0,7062.0,6861.0,5030.8,5121.3,5216.5,5423.1,5423.2,5438.6,5565.4,5603.1,5664.8
