AAII_QTR_DATA,01/29/2023,10/09/2022,07/17/2022,04/24/2022,01/30/2022,10/10/2021,07/18/2021,04/25/2021,01/31/2021,10/11/2020,07/19/2020,04/26/2020
Current_Assets,6124.8,7406.3,7446.5,7328.3,7026.8,7844.2,7869.2,7121.9,6239.1,6688.3,6469.4,6430.9
Current_Liabilities,5272.0,5437.6,5906.7,6017.4,4951.3,5137.9,5308.5,5949.7,4160.8,4091.5,4509.8,3744.3
Diluted_EPS,0.733,0.792,0.849,0.456,0.703,0.648,0.711,0.518,0.547,0.679,0.6970000000000001,0.513
Goodwill_Intangibles,6873.0,6807.2,6688.6,6781.6,6772.2,6699.4,6630.9,6663.2,6713.8,6219.8,6154.7,6056.6
Inventory,2528.7,2367.7,2398.3,2403.0,2181.8,1887.3,1879.9,1767.6,1763.6,1521.7,1458.1,1237.4
LT_Debt,8843.7,8720.6,8882.8,9013.1,8878.0,9111.9,9126.6,8075.3,9062.0,8661.2,8577.4,9781.5
Revenue,20055.1,16879.5,18657.7,16434.9,18576.4,14219.7,13578.9,12237.4,13157.5,10655.4,9709.8,9687.2
Shares_Diluted,1005.9,1022.8,1027.2,1048.2,1061.7,1072.5,1074.4,1089.0,1109.9,1114.4,1114.2,1122.4
Total_Assets,28320.7,29108.6,29350.6,29591.6,28826.1,29352.4,29137.3,28394.5,27518.2,26767.1,26275.7,25679.5
Total_Liabilities,16246.3,16314.7,16932.3,17154.0,16006.5,16486.3,16675.6,16213.6,15363.3,14847.2,15174.1,15612.9
