AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,73.7,76.9,68.2,64.8,34.6,32.0,29.3,27.7,19.5,20.3,24.8,28.6,26.3,26.2,29.5,23.1
Current_Liabilities,84.6,89.9,81.6,79.6,46.4,43.7,41.6,38.1,27.4,28.6,31.6,34.7,33.8,33.7,37.1,29.6
Diluted_EPS,1.869,0.949,1.451,3.242,0.676,0.408,0.084,0.513,-1.685,-1.284,-0.313,-0.66,-0.211,0.028999999999999998,0.451,0.075
Goodwill_Intangibles,41.3,41.8,42.2,42.7,30.4,30.7,31.0,27.5,26.5,26.8,26.9,27.1,24.8,25.0,25.3,23.8
Inventory,4.1,4.0,3.5,3.2,3.5,3.7,3.8,3.7,4.0,4.2,4.0,4.4,2.4,2.4,2.5,2.4
LT_Debt,12.0,12.4,12.4,12.8,7.1,8.6,8.9,7.4,7.8,6.8,7.1,7.1,3.6,3.9,4.2,4.2
Revenue,79.0,80.9,83.3,55.0,34.8,30.1,26.5,25.0,18.5,19.1,19.8,20.7,20.3,21.0,22.3,5.4
Shares_Diluted,1.1166,1.0312,1.0181,1.0125,0.9948,0.9838,0.9669,0.8844,0.8728,0.866,0.8653,0.8576,0.8521,0.932,0.9363,1.6304
Total_Assets,126.1,130.1,122.2,115.9,72.5,70.4,68.2,63.0,51.8,52.9,56.8,59.7,55.3,55.3,59.0,50.9
Total_Liabilities,104.2,110.4,102.5,97.8,58.6,57.2,55.4,50.4,39.6,39.2,42.1,44.8,39.9,39.9,43.6,35.9
