AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,18973.0,23417.0,24432.0,25765.0,20855.0,15153.0,17303.0,16479.0,20168.0,14603.0,18678.0,14405.0,15055.0
Current_Liabilities,11603.0,13109.0,12627.0,12076.0,11607.0,9400.0,11125.0,10897.0,10570.0,9957.0,11225.0,9106.0,9362.0
Diluted_EPS,2.154,5.469,5.389,7.561,3.963,2.036,2.37,2.507,5.412,2.499,3.049,1.827,1.6030000000000002
Goodwill_Intangibles,4471.0,4456.0,3711.0,3754.0,3701.0,3323.0,3559.0,3564.0,3691.0,3953.0,4156.0,3987.0,4230.0
Inventory,6213.0,5798.0,5436.0,4448.0,3917.0,3620.0,3463.0,3584.0,3447.0,3543.0,3472.0,3331.0,2937.0
LT_Debt,11056.0,11449.0,12395.0,12954.0,13247.0,13191.0,13093.0,13062.0,12440.0,12485.0,15148.0,15106.0,17470.0
Revenue,25779.0,29775.0,30412.0,33083.0,25249.0,19362.0,22443.0,20722.0,20608.0,19914.0,20711.0,19319.0,18281.0
Shares_Diluted,1630.383,1628.817,1629.312,1628.488,1628.516,1628.684,1636.813,1647.387,1710.699,1752.701,1790.0,1809.0,1812.1
Total_Assets,96744.0,101905.0,102896.0,103441.0,97390.0,84529.0,87802.0,86752.0,90949.0,89591.0,95726.0,90851.0,89263.0
Total_Liabilities,46569.0,51348.0,51464.0,50466.0,50336.0,45305.0,47270.0,47187.0,47262.0,47258.0,51015.0,48560.0,49973.0
