AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,42.4,58.8,58.7,0.4,0.7,1.0,1.2,1.4
Current_Liabilities,56.0,58.3,39.0,1.4,0.8,0.8,0.0,
Diluted_EPS,-0.178,-0.227,-0.827,0.075,0.037,-0.02,0.096,-0.02
Goodwill_Intangibles,8.8,8.9,8.7,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0
Revenue,13.5,12.8,43.7,,,,,
Shares_Diluted,66.5757,55.8508,58.8014,33.1894,33.1894,32.1134,33.1954,32.1875
Total_Assets,57.5,70.7,70.0,266.1,266.3,266.5,266.7,251.4
Total_Liabilities,77.5,81.6,61.1,9.5,21.1,22.6,22.1,24.2
