AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,262.2,241.7,264.7,242.4,283.5,266.5,338.6,190.4,164.1,,,,,,
Current_Liabilities,261.1,249.2,256.5,238.9,253.6,229.0,238.5,239.4,240.6,,,,,,
Diluted_EPS,-0.012,0.027,-0.052,-0.067,-0.13,-0.105,-0.202,-0.195,-0.05,0.034,0.048,-0.021,-0.025,-0.026,0.017
Goodwill_Intangibles,80.8,82.1,76.7,74.5,75.4,75.9,11.8,11.9,12.0,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.8,511.6,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,165.9,147.5,154.4,163.9,155.4,142.1,147.9,150.4,134.6,122.2,131.6,111.0,105.8,98.7,104.0
Shares_Diluted,191.293,192.364,194.906,197.819,198.265,198.075,196.351,196.665,196.665,,,,,,
Total_Assets,424.4,405.4,423.8,413.4,451.1,431.0,434.5,287.7,284.8,,,,,,
Total_Liabilities,274.3,263.0,270.0,247.7,261.2,233.5,243.4,762.7,767.5,,,,,,
