AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019
Current_Assets,65.1,67.1,70.8,69.9,75.7,71.2,76.9,54.8,45.9,50.9,54.4,50.5
Current_Liabilities,235.3,220.4,229.0,204.8,222.9,224.7,222.2,160.9,134.8,124.0,117.2,81.7
Diluted_EPS,0.004,-0.004,0.003,-0.029,-0.013,0.091,0.014,-0.06,0.021,0.047,0.001,0.006
Goodwill_Intangibles,13.2,12.9,13.0,12.7,13.2,13.1,13.2,13.3,14.3,16.2,17.7,17.7
Inventory,0.9,0.8,0.7,0.9,0.9,1.1,0.8,0.7,0.7,0.8,0.7,0.7
LT_Debt,67.9,77.9,81.3,99.6,79.8,69.7,90.7,99.8,114.8,124.2,89.2,102.1
Revenue,18.9,16.7,17.1,16.1,16.5,13.9,14.4,16.0,13.7,15.8,17.1,22.2
Shares_Diluted,68.396,68.8719,69.8353,69.9965,70.7965,72.6065,73.5728,73.3662,74.1708,86.1904,74.8756,92.62100000000001
Total_Assets,532.8,528.7,526.4,519.0,518.7,510.1,505.2,452.8,451.6,450.3,411.9,389.7
Total_Liabilities,489.1,485.1,475.7,468.2,462.8,452.4,453.6,401.5,393.9,394.1,361.0,338.2
