AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1261.4,1147.7,1307.0,1248.7,1303.9,1389.8,1316.9,1352.8,1231.5,1101.2,1080.0,824.3,784.7,763.8,819.3,794.7,785.4,730.3,749.3
Current_Liabilities,1210.7,1190.5,1190.3,1196.5,823.6,774.3,720.4,711.4,701.3,631.5,592.6,566.3,496.2,444.2,420.0,412.0,391.0,340.4,334.0
Diluted_EPS,-0.184,-0.67,-0.812,-1.92,-3.954,-1.944,0.269,0.649,-1.104,-0.235,-1.027,-1.056,-0.755,-0.42,-0.341,-0.333,-0.62,-0.117,-0.122
Goodwill_Intangibles,81.8,83.3,84.8,86.4,88.0,89.5,90.0,90.2,49.1,43.5,44.1,44.5,45.1,37.6,40.7,41.5,41.5,42.2,43.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,567.4,566.6,565.8,565.0,924.3,923.0,921.7,920.4,919.1,834.4,824.2,370.9,365.4,359.9,354.6,349.3,344.1,339.0,334.0
Revenue,374.1,355.0,345.8,345.2,341.6,328.3,319.9,315.6,300.8,278.1,254.2,236.1,216.0,204.6,196.8,185.4,174.3,164.2,155.6
Shares_Diluted,56.4087,58.1824,58.3555,57.9431,57.4794,57.1047,60.5499,57.9431,56.2806,55.8095,55.357,54.6955,51.8383,51.3212,50.8623,50.273,49.5624,49.0536,48.4984
Total_Assets,1802.5,1758.4,1969.7,1958.4,1935.8,2059.8,2055.1,2116.8,1985.2,1893.5,1795.1,1241.3,1164.8,1099.7,1036.1,997.1,953.3,844.8,814.6
Total_Liabilities,2019.5,2021.6,2034.1,2048.0,1938.3,1914.1,1859.4,1812.0,1771.4,1606.3,1527.6,1036.4,953.9,891.9,837.4,824.4,794.6,692.5,680.5
