AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,301.6,274.7,281.2,291.2,336.8,278.6,263.3,278.2,246.0,242.1,238.4,237.3,222.4,428.7,247.1,262.6
Current_Liabilities,92.0,454.0,106.8,54.6,48.7,42.6,39.8,41.7,31.1,30.7,38.8,40.9,36.3,47.3,48.8,66.6
Diluted_EPS,0.467,0.46,0.839,0.363,0.713,0.43,0.427,0.527,0.42200000000000004,0.504,0.494,0.424,0.39,0.462,0.368,0.385
Goodwill_Intangibles,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Inventory,7.4,7.9,8.9,6.6,4.9,3.2,3.5,1.7,1.5,2.0,2.5,3.7,4.0,4.2,4.4,5.0
LT_Debt,399.7,22.6,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,601.1,477.6,477.6
Revenue,448.8,362.4,330.5,294.0,322.2,268.2,245.7,232.0,238.5,250.5,272.8,249.9,270.1,299.1,335.7,363.7
Shares_Diluted,35.2092,35.2144,35.1954,35.21,35.2019,35.1989,35.1974,35.1945,35.1945,35.1945,35.1992,35.1882,35.1882,32.3454,32.2474,32.2422
Total_Assets,1462.1,1454.4,1480.7,1360.6,1401.8,1357.1,1356.5,1382.3,1369.0,1383.0,1393.5,1407.1,1410.9,1631.3,1462.1,1495.0
Total_Liabilities,1168.7,1160.8,1186.7,1079.5,1117.1,1081.2,1079.1,1103.4,1092.1,1104.4,1115.9,1130.7,1133.1,1351.5,1246.3,1277.5
